target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-13,METEOFRANCE,17:00,0.3,4.0,0.0,100.0,97.96
2026-06-13,METEOFRANCE,18:00,1.0,0.0,0.0,100.0,97.2
2026-06-13,METEOFRANCE,19:00,0.9,8.0,0.0,100.0,95.08
2026-06-13,METEOFRANCE,20:00,0.2,4.0,0.2,0.0,72.44
2026-06-13,METEOFRANCE,21:00,0.6,3.0,0.7,0.0,69.62
2026-06-13,METEOFRANCE,22:00,0.9,7.0,0.7,0.0,67.58
2026-06-13,METEOFRANCE,23:00,0.7,5.0,0.0,100.0,96.54
2026-06-13,METNO,18:00,1.1,8.2,0.0,100.0,94.46
2026-06-13,METNO,19:00,2.6,14.2,0.0,100.0,88.46
2026-06-13,METNO,20:00,1.6,8.2,0.2,0.0,67.26
2026-06-13,METNO,21:00,1.0,1.7,0.7,0.0,68.89
2026-06-13,METNO,22:00,0.9,1.0,0.3,100.0,95.98
2026-06-13,METNO,23:00,1.7,4.8,0.7,0.0,66.0
2026-06-13,UKMO,00:00,1.2,11.0,0.1,0.0,67.94
2026-06-13,UKMO,01:00,0.9,11.0,0.4,0.0,67.58
2026-06-13,UKMO,02:00,0.6,9.0,0.0,100.0,95.62
2026-06-13,UKMO,03:00,0.3,7.0,0.3,0.0,70.86
2026-06-13,UKMO,04:00,0.0,8.0,0.0,100.0,97.6
2026-06-13,UKMO,05:00,0.1,9.0,0.0,60.0,87.02
2026-06-13,UKMO,06:00,0.6,5.0,0.0,100.0,96.82
2026-06-13,UKMO,07:00,0.1,5.0,0.0,60.0,88.22
2026-06-13,UKMO,08:00,0.2,6.0,0.0,60.0,87.64
2026-06-13,UKMO,09:00,0.9,4.0,0.0,100.0,96.28
2026-06-13,UKMO,10:00,0.2,0.0,0.0,100.0,99.44
2026-06-13,UKMO,11:00,0.2,0.0,0.0,100.0,99.44
2026-06-13,UKMO,12:00,0.8,1.0,0.0,100.0,97.46
2026-06-13,UKMO,13:00,0.9,1.0,0.0,100.0,97.18
2026-06-13,UKMO,14:00,1.2,2.0,0.0,100.0,96.04
2026-06-13,UKMO,15:00,0.0,3.0,0.0,100.0,99.1
2026-06-13,UKMO,16:00,0.6,7.0,0.0,100.0,96.22
2026-06-13,UKMO,17:00,0.6,7.0,0.0,100.0,96.22
2026-06-13,UKMO,18:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,UKMO,19:00,1.9,13.0,0.5,0.0,63.78
2026-06-13,UKMO,20:00,1.5,13.0,1.5,60.0,75.9
2026-06-13,UKMO,21:00,1.1,6.0,0.7,0.0,67.32
2026-06-13,UKMO,22:00,0.9,2.0,0.6,100.0,94.48
2026-06-13,UKMO,23:00,1.2,4.0,0.2,0.0,69.64
2026-06-14,BMKG,08:00,6.4,38.0,,60.0,50.85
2026-06-14,BMKG,09:00,5.0,27.0,,60.0,59.87
2026-06-14,BMKG,10:00,4.0,17.0,,60.0,67.12
2026-06-14,BMKG,11:00,2.4,6.0,,60.0,76.85
2026-06-14,BMKG,12:00,2.0,2.0,,60.0,79.75
2026-06-14,BMKG,13:00,0.4,1.0,,60.0,85.72
2026-06-14,BMKG,14:00,0.9,2.0,,60.0,83.6
2026-06-14,BMKG,15:00,0.8,2.0,,60.0,83.95
2026-06-14,BMKG,16:00,1.9,11.0,,60.0,76.72
2026-06-14,BMKG,17:00,1.0,7.0,,100.0,93.87
2026-06-14,BMKG,18:00,0.0,4.0,,100.0,98.5
2026-06-14,BMKG,19:00,2.5,14.0,,0.0,54.75
2026-06-14,BMKG,20:00,1.5,11.0,,0.0,59.38
2026-06-14,BMKG,21:00,0.5,8.0,,0.0,64.0
2026-06-14,BMKG,22:00,2.9,12.0,,60.0,72.85
2026-06-14,BMKG,23:00,2.1,12.0,,100.0,88.15
2026-06-14,CMA,00:00,0.3,4.0,0.3,0.0,71.76
2026-06-14,CMA,01:00,0.5,3.0,0.3,0.0,71.5
2026-06-14,CMA,02:00,0.0,6.0,0.0,60.0,88.2
2026-06-14,CMA,03:00,0.4,6.0,0.0,60.0,87.08
2026-06-14,CMA,04:00,0.6,4.0,0.2,0.0,71.32
2026-06-14,CMA,05:00,0.9,5.0,0.0,100.0,95.98
2026-06-14,CMA,06:00,1.3,6.0,0.0,60.0,84.56
2026-06-14,CMA,07:00,1.0,12.0,0.0,60.0,83.6
2026-06-14,CMA,08:00,1.6,15.0,0.0,60.0,81.02
2026-06-14,CMA,09:00,1.2,10.0,0.0,60.0,83.64
2026-06-14,CMA,10:00,1.3,5.0,0.0,60.0,84.86
